source;date;rating;text
review;2024-12-15;5;fwiw Bought Summit gloves at the clubhouse in November. Wore them out the door. It was cold and they were perfect.
review;2025-10-07;1;Package missing for 14 days, declared lost, refund issued, item now sold out in my size. So my reward for their shipping failure is not getting the leggings at all.
review;2024-09-27;;momentum short: superb. the lining is the best in the business. i dock one star because my gym buddy now owns the same pair in the same color and we look ridiculous together.
review;2024-02-15;2;PSA: The return portal rejected my order number three times before accepting the exact same number on attempt four. Then the refund took ten days. Everything about returning is harder than buying.
review;2025-06-19;5;No front seam on the Checkpoint. Whoever decided that, thank you. THANK YOU.
review;2024-11-17;3;Latitude shell is my daily commuter jacket. Reflective details faded after one winter of washing. Safety features should outlast a season. (size up tho)
review;2025-03-28;;psa: the daily tee collar survived my toddler using it as a climbing hold for a full year. necklines are not supposed to win that battle. this one did
review;2024-04-05;5;Checkpoints during jury duty (8 hours of sitting), then straight to spin class. The transition was seamless. Justice was served. So were the leggings. - long time customer
review;2025-11-17;;ngl The Checkpoint pocket placement means I can do Russian twists with my phone stored and it never digs into my hip. Tested weekly. Core day approved.
review;2025-03-09;3;Checkpoint legging is everything people say. Three stars anyway because it took two restocks and a backorder to atcually get one in my size.
review;2025-12-20;2;The tracking link they email goes to a page that hasn't updated in days. I get more information shaking the mailbox.
review;2025-01-21;5;two months in: Form bra. Bought one in February. Bought three more in March. There is no review more honest than a reorder.
review;2024-04-05;5;the flow crop top finally has a shelf bra that does something. hallelujah
review;2024-05-06;;Daily Tee: worn to every single one of my son's 22 baseball games this season. It's his lucky shirt now, not mine. They won the championship. The shirt stays in the family.
review;2024-04-15;2;Slower every season. I used to time orders around weekend runs. Now I time them around the lunar calendar. Ten days this round.
review;2025-10-04;;Three Relay lines in my closet, three different ideas of what a size 8 is. Buying a new style is starting from scratch every time.
review;2024-08-03;;Relay is the only company whose emails I actually open. The gear earns the attention.
review;2025-09-06;5;The Daily Tee survived my toddler's yogurt phase. Stains lifted every time. They should put that on the label.
review;2025-11-23;;form bra. five stars. would marry.
review;2024-01-26;3;quick note - Basecamp lFeece is my work from home uniform. Zipper garage scratches my chin. Small thing, every day.
review;2025-03-01;4;Latitude vest over the Daily Tee is the perfect fall combo. I wear it four days a week.
review;2025-12-04;5;the basecamp fleece is what i imagine a hug from a sheep feels like
review;2024-11-14;2;Every signle Relay order in 2017 came in 2 days. I went back and checked. Now I'm lucky to see anything inside a week. Growth shouldn't mean this.
review;2025-07-11;5;summit gloves saved my polar vortex urns. that is not an exaggeration
review;2025-09-17;2;as a size 22 the predictor pointed me a full two sizes down from what fit. i trusted it over my own judgment. lesson learned, judgment restored, tiem returned. fr
review;2024-06-17;;update: 4 stars. Fleece runs slightly long in the arms for me but otherwise perfect. Sizing down next time.
review;2025-11-13;1;Exchange started Dec 14. Refund Dec 31. Rebuy Jan 2. Delivery Jan 12. A month to change sizes on a gift. The recipient had moved on emotionally and so have I.
review;2025-12-23;;ok so the form bra is the first one that doesn't dig into my shoulders on long runs. bought it in three colors the same week.
review;2024-06-18;5;The Momentum liner held everything exactly where it should be through an entire trampoline fitness class. Men, you understand the stakes. Five stars. Buy two. 10/10
review;2025-08-23;5;Bought Daily Tees for my three teenage sons. They fought over the black one. I bought two more black ones. Peace restored. Great shirt, decent parenting tool.
review;2024-01-12;3;Eight day refund, par for the course here apparently. The part nobody mentions is the return label email going to promotions tab in Gmail. Check there before you panic like I did.
review;2025-08-20;2;My refund-rebuy gap was 9 days. In those 9 days the item went from sale to full price and from 6 colors to 2. The process punishes you for their sizing being unpredictable.
review;2025-11-18;;The refund-then-rebuy exchange has now cost me money three separate times through price changes mid-cycle. It's not an exchange policy, it's a casino where the house always wins.
review;2024-03-12;5;Zipper garages, sealed seams, soft chin guard. The Latitude sweats every detail.
review;2024-10-02;5;ngl Wore my Transit Joggers to a nice restaurant and nobody blinked. Stealth comfort.
review;2025-09-24;5;Postal carrier. 8 miles a day on foot. Momentum Shorts from April to October. Two summers in, zero failures. That's a work boot level of durability in a short.
review;2025-11-20;;Returned the Court Skort for a size up. Process clunky but functional. Wish list, real exchanges, faster refunds, and a label that does not require a treasure hunt for a compatible drop-off. fr
review;2025-01-14;3;two months in: Momentum Short waistband drawstring is too short to tie a real knot. Year three of this complaint in reviews and it has not changed.
review;2025-07-08;5;Bought the Summit beanie at the Boulder clubhouse on a whim. Best impulse buy of my life.
review;2024-11-24;5;form bra fit guide was actually accurate. ordered my measured size, fit perfectly first try. in bra terms this is a miracle on par with loaves and fishes. !!
review;2025-02-01;5;transit jogger in black goes with everything i own. which is mostly relay. so it works out.
review;2024-04-04;;The Daily Tee shrunk exactly zero percent after I accidentally dried it on high. I tested this against three other brands. Relay won by a landslide.
review;2025-11-18;;ngl Three orders in a row with some issue. Late delivery, wrong color, then a backorder surprise. Each item individually great. The pattern, not great. Tightening up would win me back fully.
review;2025-03-08;3;Latitude shell in the new season runs a half size slim through the shoulders versus my old one. Layering is tight now. Quality itself is unchanged.
review;2025-01-04;5;I'm a college runner and the Momentum is the only short I race in now. Light, fast, and the back pocket holds two gels without bouncing.
review;2025-10-13;3;ok so Daily Tee, good. Sleeve length, weirdly long this year. That is it, that is the review.
review;2024-01-26;4;Daily Tee fits and feels premium. Docked a star because my first order took four days to arrive and I'd been spoiled by faster. The shirt apologized by being perfect.
